,node,sampleId,featureId,inequality,threshold,label
3705,7,C007601325,structureLength,>,12.799999713897705,negative
3706,0,C007601510,averageDailyTraffic,<=,27.5,negative
3707,1,C007601510,structureLength,>,15.349999904632568,negative
3708,3,C007601510,averageDailyTraffic,<=,22.5,negative
3709,0,C007601520,averageDailyTraffic,<=,27.5,negative
3710,1,C007601520,structureLength,>,15.349999904632568,negative
3711,3,C007601520,averageDailyTraffic,<=,22.5,negative
3712,0,C007601705,averageDailyTraffic,>,27.5,negative
3713,6,C007601705,yearBuilt,>,1986.0,negative
3714,0,C007601710,averageDailyTraffic,>,27.5,negative
3715,6,C007601710,yearBuilt,>,1986.0,negative
3716,0,C007601910,averageDailyTraffic,>,27.5,negative
3717,6,C007601910,yearBuilt,>,1986.0,negative
3718,0,C007602232,averageDailyTraffic,<=,27.5,negative
3719,1,C007602232,structureLength,<=,15.349999904632568,negative
3720,0,C007602510,averageDailyTraffic,<=,27.5,negative
3721,1,C007602510,structureLength,<=,15.349999904632568,negative
3722,0,C007602610,averageDailyTraffic,>,27.5,negative
3723,6,C007602610,yearBuilt,<=,1986.0,negative
3724,7,C007602610,structureLength,<=,12.799999713897705,negative
3725,8,C007602610,latitude,<=,40.61000061035156,negative
3726,0,C007602620,averageDailyTraffic,>,27.5,negative
3727,6,C007602620,yearBuilt,<=,1986.0,negative
3728,7,C007602620,structureLength,<=,12.799999713897705,negative
3729,8,C007602620,latitude,<=,40.61000061035156,negative
3730,0,C007602705,averageDailyTraffic,>,27.5,negative
3731,6,C007602705,yearBuilt,<=,1986.0,negative
3732,7,C007602705,structureLength,>,12.799999713897705,negative
3733,0,C007602710,averageDailyTraffic,>,27.5,negative
3734,6,C007602710,yearBuilt,<=,1986.0,negative
3735,7,C007602710,structureLength,>,12.799999713897705,negative
3736,0,C007602835,averageDailyTraffic,>,27.5,negative
3737,6,C007602835,yearBuilt,<=,1986.0,negative
3738,7,C007602835,structureLength,>,12.799999713897705,negative
3739,0,C007602910,averageDailyTraffic,<=,27.5,negative
3740,1,C007602910,structureLength,>,15.349999904632568,negative
3741,3,C007602910,averageDailyTraffic,<=,22.5,negative
3742,0,C007602920,averageDailyTraffic,<=,27.5,negative
3743,1,C007602920,structureLength,>,15.349999904632568,negative
3744,3,C007602920,averageDailyTraffic,<=,22.5,negative
3745,0,C007602935,averageDailyTraffic,>,27.5,negative
3746,6,C007602935,yearBuilt,<=,1986.0,negative
3747,7,C007602935,structureLength,<=,12.799999713897705,negative
3748,8,C007602935,latitude,>,40.61000061035156,negative
3749,10,C007602935,operatingRating,<=,59.39999961853027,negative
3750,0,C007603005,averageDailyTraffic,>,27.5,negative
3751,6,C007603005,yearBuilt,<=,1986.0,negative
3752,7,C007603005,structureLength,>,12.799999713897705,negative
3753,0,C007603305,averageDailyTraffic,>,27.5,negative
3754,6,C007603305,yearBuilt,<=,1986.0,negative
3755,7,C007603305,structureLength,>,12.799999713897705,negative
3756,0,C007603420,averageDailyTraffic,>,27.5,negative
3757,6,C007603420,yearBuilt,>,1986.0,negative
3758,0,C007603525,averageDailyTraffic,<=,27.5,negative
3759,1,C007603525,structureLength,>,15.349999904632568,negative
3760,3,C007603525,averageDailyTraffic,>,22.5,negative
3761,0,C007603730,averageDailyTraffic,>,27.5,negative
3762,6,C007603730,yearBuilt,>,1986.0,negative
3763,0,C007604210P,averageDailyTraffic,>,27.5,negative
3764,6,C007604210P,yearBuilt,>,1986.0,negative
3765,0,C007604605,averageDailyTraffic,>,27.5,negative
3766,6,C007604605,yearBuilt,<=,1986.0,negative
3767,7,C007604605,structureLength,<=,12.799999713897705,negative
3768,8,C007604605,latitude,<=,40.61000061035156,negative
3769,0,C007604615,averageDailyTraffic,>,27.5,negative
3770,6,C007604615,yearBuilt,<=,1986.0,negative
3771,7,C007604615,structureLength,>,12.799999713897705,negative
3772,0,C007610305,averageDailyTraffic,>,27.5,negative
3773,6,C007610305,yearBuilt,>,1986.0,negative
3774,0,C007610310,averageDailyTraffic,>,27.5,negative
3775,6,C007610310,yearBuilt,<=,1986.0,negative
3776,7,C007610310,structureLength,>,12.799999713897705,negative
3777,0,C007610315,averageDailyTraffic,>,27.5,negative
3778,6,C007610315,yearBuilt,<=,1986.0,negative
3779,7,C007610315,structureLength,<=,12.799999713897705,negative
3780,8,C007610315,latitude,<=,40.61000061035156,negative
3781,0,C007610705,averageDailyTraffic,<=,27.5,negative
3782,1,C007610705,structureLength,>,15.349999904632568,negative
3783,3,C007610705,averageDailyTraffic,<=,22.5,negative
3784,0,C007610710,averageDailyTraffic,<=,27.5,negative
3785,1,C007610710,structureLength,>,15.349999904632568,negative
3786,3,C007610710,averageDailyTraffic,<=,22.5,negative
3787,0,C007612310,averageDailyTraffic,<=,27.5,negative
3788,1,C007612310,structureLength,>,15.349999904632568,negative
3789,3,C007612310,averageDailyTraffic,<=,22.5,negative
3790,0,C007613140,averageDailyTraffic,>,27.5,negative
3791,6,C007613140,yearBuilt,>,1986.0,negative
3792,0,C007613815,averageDailyTraffic,<=,27.5,negative
3793,1,C007613815,structureLength,>,15.349999904632568,negative
3794,3,C007613815,averageDailyTraffic,<=,22.5,negative
3795,0,C007621405,averageDailyTraffic,<=,27.5,negative
3796,1,C007621405,structureLength,<=,15.349999904632568,negative
3797,0,C007621420,averageDailyTraffic,<=,27.5,negative
3798,1,C007621420,structureLength,<=,15.349999904632568,negative
3799,0,C007622515,averageDailyTraffic,<=,27.5,negative
3800,1,C007622515,structureLength,>,15.349999904632568,negative
3801,3,C007622515,averageDailyTraffic,>,22.5,negative
3802,0,C007642335,averageDailyTraffic,>,27.5,negative
3803,6,C007642335,yearBuilt,>,1986.0,negative
3804,0,C007800335,averageDailyTraffic,>,27.5,negative
3805,6,C007800335,yearBuilt,>,1986.0,negative
3806,0,C007801115,averageDailyTraffic,>,27.5,negative
3807,6,C007801115,yearBuilt,<=,1986.0,negative
3808,7,C007801115,structureLength,<=,12.799999713897705,negative
3809,8,C007801115,latitude,>,40.61000061035156,negative
3810,10,C007801115,operatingRating,<=,59.39999961853027,negative
3811,0,C007801120,averageDailyTraffic,>,27.5,negative
3812,6,C007801120,yearBuilt,<=,1986.0,negative
3813,7,C007801120,structureLength,<=,12.799999713897705,negative
3814,8,C007801120,latitude,>,40.61000061035156,negative
3815,10,C007801120,operatingRating,<=,59.39999961853027,negative
3816,0,C007801130,averageDailyTraffic,>,27.5,negative
3817,6,C007801130,yearBuilt,>,1986.0,negative
3818,0,C007801215,averageDailyTraffic,>,27.5,negative
3819,6,C007801215,yearBuilt,<=,1986.0,negative
3820,7,C007801215,structureLength,>,12.799999713897705,negative
3821,0,C007801410,averageDailyTraffic,>,27.5,negative
3822,6,C007801410,yearBuilt,<=,1986.0,negative
3823,7,C007801410,structureLength,<=,12.799999713897705,negative
3824,8,C007801410,latitude,>,40.61000061035156,negative
3825,10,C007801410,operatingRating,<=,59.39999961853027,negative
3826,0,C007801420,averageDailyTraffic,>,27.5,negative
3827,6,C007801420,yearBuilt,<=,1986.0,negative
3828,7,C007801420,structureLength,>,12.799999713897705,negative
3829,0,C007801425,averageDailyTraffic,>,27.5,negative
3830,6,C007801425,yearBuilt,>,1986.0,negative
3831,0,C007801430,averageDailyTraffic,>,27.5,negative
3832,6,C007801430,yearBuilt,<=,1986.0,negative
3833,7,C007801430,structureLength,<=,12.799999713897705,negative
3834,8,C007801430,latitude,>,40.61000061035156,negative
3835,10,C007801430,operatingRating,<=,59.39999961853027,negative
3836,0,C007801805,averageDailyTraffic,<=,27.5,negative
3837,1,C007801805,structureLength,>,15.349999904632568,negative
3838,3,C007801805,averageDailyTraffic,>,22.5,negative
3839,0,C007801880,averageDailyTraffic,>,27.5,negative
3840,6,C007801880,yearBuilt,>,1986.0,negative
3841,0,C007801905,averageDailyTraffic,>,27.5,negative
3842,6,C007801905,yearBuilt,<=,1986.0,negative
3843,7,C007801905,structureLength,>,12.799999713897705,negative
3844,0,C007802360,averageDailyTraffic,>,27.5,negative
3845,6,C007802360,yearBuilt,<=,1986.0,negative
3846,7,C007802360,structureLength,>,12.799999713897705,negative
3847,0,C007802420,averageDailyTraffic,>,27.5,negative
3848,6,C007802420,yearBuilt,>,1986.0,negative
3849,0,C007802505,averageDailyTraffic,>,27.5,negative
3850,6,C007802505,yearBuilt,>,1986.0,negative
3851,0,C007802535,averageDailyTraffic,>,27.5,negative
3852,6,C007802535,yearBuilt,<=,1986.0,negative
3853,7,C007802535,structureLength,<=,12.799999713897705,negative
3854,8,C007802535,latitude,>,40.61000061035156,negative
3855,10,C007802535,operatingRating,>,59.39999961853027,negative
3856,0,C007803210,averageDailyTraffic,>,27.5,negative
3857,6,C007803210,yearBuilt,>,1986.0,negative
3858,0,C007803305,averageDailyTraffic,>,27.5,negative
3859,6,C007803305,yearBuilt,>,1986.0,negative
3860,0,C007803635,averageDailyTraffic,>,27.5,negative
3861,6,C007803635,yearBuilt,<=,1986.0,negative
3862,7,C007803635,structureLength,<=,12.799999713897705,negative
3863,8,C007803635,latitude,>,40.61000061035156,negative
3864,10,C007803635,operatingRating,<=,59.39999961853027,negative
3865,0,C007803703,averageDailyTraffic,>,27.5,negative
3866,6,C007803703,yearBuilt,>,1986.0,negative
3867,0,C007804005P,averageDailyTraffic,>,27.5,negative
3868,6,C007804005P,yearBuilt,>,1986.0,negative
3869,0,C007804105,averageDailyTraffic,>,27.5,negative
3870,6,C007804105,yearBuilt,<=,1986.0,negative
3871,7,C007804105,structureLength,>,12.799999713897705,negative
3872,0,C007804127,averageDailyTraffic,>,27.5,negative
3873,6,C007804127,yearBuilt,>,1986.0,negative
3874,0,C007804128,averageDailyTraffic,>,27.5,negative
3875,6,C007804128,yearBuilt,>,1986.0,negative
3876,0,C007804129,averageDailyTraffic,>,27.5,negative
3877,6,C007804129,yearBuilt,>,1986.0,negative
3878,0,C007805220,averageDailyTraffic,>,27.5,negative
3879,6,C007805220,yearBuilt,<=,1986.0,negative
3880,7,C007805220,structureLength,>,12.799999713897705,negative
3881,0,C007805225,averageDailyTraffic,>,27.5,negative
3882,6,C007805225,yearBuilt,>,1986.0,negative
3883,0,C007805235,averageDailyTraffic,>,27.5,negative
3884,6,C007805235,yearBuilt,<=,1986.0,negative
3885,7,C007805235,structureLength,<=,12.799999713897705,negative
3886,8,C007805235,latitude,>,40.61000061035156,negative
3887,10,C007805235,operatingRating,<=,59.39999961853027,negative
3888,0,C007805315,averageDailyTraffic,<=,27.5,negative
3889,1,C007805315,structureLength,>,15.349999904632568,negative
3890,3,C007805315,averageDailyTraffic,<=,22.5,negative
3891,0,C007805330,averageDailyTraffic,<=,27.5,negative
3892,1,C007805330,structureLength,>,15.349999904632568,negative
3893,3,C007805330,averageDailyTraffic,<=,22.5,negative
3894,0,C007805605,averageDailyTraffic,>,27.5,negative
3895,6,C007805605,yearBuilt,>,1986.0,negative
3896,0,C007810550,averageDailyTraffic,<=,27.5,negative
3897,1,C007810550,structureLength,<=,15.349999904632568,negative
3898,0,C007810562,averageDailyTraffic,<=,27.5,negative
3899,1,C007810562,structureLength,<=,15.349999904632568,negative
3900,0,C007810567,averageDailyTraffic,<=,27.5,negative
3901,1,C007810567,structureLength,<=,15.349999904632568,negative
3902,0,C007810935,averageDailyTraffic,>,27.5,negative
3903,6,C007810935,yearBuilt,<=,1986.0,negative
3904,7,C007810935,structureLength,<=,12.799999713897705,negative
3905,8,C007810935,latitude,>,40.61000061035156,negative
3906,10,C007810935,operatingRating,<=,59.39999961853027,negative
3907,0,C007810960,averageDailyTraffic,>,27.5,negative
3908,6,C007810960,yearBuilt,>,1986.0,negative
3909,0,C007811015,averageDailyTraffic,>,27.5,negative
3910,6,C007811015,yearBuilt,<=,1986.0,negative
3911,7,C007811015,structureLength,>,12.799999713897705,negative
3912,0,C007811035,averageDailyTraffic,>,27.5,negative
3913,6,C007811035,yearBuilt,<=,1986.0,negative
3914,7,C007811035,structureLength,<=,12.799999713897705,negative
3915,8,C007811035,latitude,>,40.61000061035156,negative
3916,10,C007811035,operatingRating,<=,59.39999961853027,negative
3917,0,C007811230,averageDailyTraffic,>,27.5,negative
3918,6,C007811230,yearBuilt,<=,1986.0,negative
3919,7,C007811230,structureLength,<=,12.799999713897705,negative
3920,8,C007811230,latitude,>,40.61000061035156,negative
3921,10,C007811230,operatingRating,<=,59.39999961853027,negative
3922,0,C007811320,averageDailyTraffic,<=,27.5,negative
3923,1,C007811320,structureLength,>,15.349999904632568,negative
3924,3,C007811320,averageDailyTraffic,<=,22.5,negative
3925,0,C007811730,averageDailyTraffic,>,27.5,negative
3926,6,C007811730,yearBuilt,<=,1986.0,negative
3927,7,C007811730,structureLength,>,12.799999713897705,negative
3928,0,C007811735,averageDailyTraffic,>,27.5,negative
3929,6,C007811735,yearBuilt,<=,1986.0,negative
3930,7,C007811735,structureLength,<=,12.799999713897705,negative
3931,8,C007811735,latitude,>,40.61000061035156,negative
3932,10,C007811735,operatingRating,<=,59.39999961853027,negative
3933,0,C007812453,averageDailyTraffic,>,27.5,negative
3934,6,C007812453,yearBuilt,>,1986.0,negative
3935,0,C007812465,averageDailyTraffic,<=,27.5,negative
3936,1,C007812465,structureLength,<=,15.349999904632568,negative
3937,0,C007812720,averageDailyTraffic,>,27.5,negative
3938,6,C007812720,yearBuilt,<=,1986.0,negative
3939,7,C007812720,structureLength,>,12.799999713897705,negative
3940,0,C007813315,averageDailyTraffic,<=,27.5,negative
3941,1,C007813315,structureLength,<=,15.349999904632568,negative
3942,0,C007813520,averageDailyTraffic,>,27.5,negative
3943,6,C007813520,yearBuilt,<=,1986.0,negative
3944,7,C007813520,structureLength,<=,12.799999713897705,negative
3945,8,C007813520,latitude,>,40.61000061035156,negative
3946,10,C007813520,operatingRating,<=,59.39999961853027,negative
3947,0,C007813650,averageDailyTraffic,>,27.5,negative
3948,6,C007813650,yearBuilt,<=,1986.0,negative
3949,7,C007813650,structureLength,>,12.799999713897705,negative
3950,0,C007813655,averageDailyTraffic,>,27.5,negative
3951,6,C007813655,yearBuilt,<=,1986.0,negative
3952,7,C007813655,structureLength,>,12.799999713897705,negative
3953,0,C007813665,averageDailyTraffic,>,27.5,negative
3954,6,C007813665,yearBuilt,>,1986.0,negative
3955,0,C007813670,averageDailyTraffic,>,27.5,negative
3956,6,C007813670,yearBuilt,>,1986.0,negative
3957,0,C007814015,averageDailyTraffic,>,27.5,negative
3958,6,C007814015,yearBuilt,<=,1986.0,negative
3959,7,C007814015,structureLength,<=,12.799999713897705,negative
3960,8,C007814015,latitude,>,40.61000061035156,negative
3961,10,C007814015,operatingRating,<=,59.39999961853027,negative
3962,0,C007814060,averageDailyTraffic,>,27.5,negative
3963,6,C007814060,yearBuilt,<=,1986.0,negative
3964,7,C007814060,structureLength,>,12.799999713897705,negative
3965,0,C007814065,averageDailyTraffic,<=,27.5,negative
3966,1,C007814065,structureLength,<=,15.349999904632568,negative
3967,0,C007814215,averageDailyTraffic,>,27.5,negative
3968,6,C007814215,yearBuilt,>,1986.0,negative
3969,0,C007814827,averageDailyTraffic,>,27.5,negative
3970,6,C007814827,yearBuilt,>,1986.0,negative
3971,0,C007820110,averageDailyTraffic,>,27.5,negative
3972,6,C007820110,yearBuilt,<=,1986.0,negative
3973,7,C007820110,structureLength,>,12.799999713897705,negative
3974,0,C007820120,averageDailyTraffic,>,27.5,negative
3975,6,C007820120,yearBuilt,<=,1986.0,negative
3976,7,C007820120,structureLength,<=,12.799999713897705,negative
3977,8,C007820120,latitude,>,40.61000061035156,negative
3978,10,C007820120,operatingRating,<=,59.39999961853027,negative
3979,0,C007820720,averageDailyTraffic,<=,27.5,negative
3980,1,C007820720,structureLength,<=,15.349999904632568,negative
3981,0,C007820730,averageDailyTraffic,<=,27.5,negative
3982,1,C007820730,structureLength,>,15.349999904632568,negative
3983,3,C007820730,averageDailyTraffic,>,22.5,negative
3984,0,C007820745,averageDailyTraffic,>,27.5,negative
3985,6,C007820745,yearBuilt,<=,1986.0,negative
3986,7,C007820745,structureLength,<=,12.799999713897705,negative
3987,8,C007820745,latitude,>,40.61000061035156,negative
3988,10,C007820745,operatingRating,<=,59.39999961853027,negative
3989,0,C007821625,averageDailyTraffic,>,27.5,negative
3990,6,C007821625,yearBuilt,<=,1986.0,negative
3991,7,C007821625,structureLength,>,12.799999713897705,negative
3992,0,C007821630,averageDailyTraffic,>,27.5,negative
3993,6,C007821630,yearBuilt,<=,1986.0,negative
3994,7,C007821630,structureLength,<=,12.799999713897705,negative
3995,8,C007821630,latitude,>,40.61000061035156,negative
3996,10,C007821630,operatingRating,<=,59.39999961853027,negative
3997,0,C007821635,averageDailyTraffic,>,27.5,negative
3998,6,C007821635,yearBuilt,<=,1986.0,negative
3999,7,C007821635,structureLength,<=,12.799999713897705,negative
4000,8,C007821635,latitude,>,40.61000061035156,negative
4001,10,C007821635,operatingRating,>,59.39999961853027,negative
4002,0,C007821925,averageDailyTraffic,>,27.5,negative
4003,6,C007821925,yearBuilt,<=,1986.0,negative
4004,7,C007821925,structureLength,<=,12.799999713897705,negative
4005,8,C007821925,latitude,>,40.61000061035156,negative
4006,10,C007821925,operatingRating,<=,59.39999961853027,negative
4007,0,C007821940,averageDailyTraffic,>,27.5,negative
4008,6,C007821940,yearBuilt,<=,1986.0,negative
4009,7,C007821940,structureLength,>,12.799999713897705,negative
4010,0,C007822836,averageDailyTraffic,>,27.5,negative
4011,6,C007822836,yearBuilt,>,1986.0,negative
4012,0,C007823125,averageDailyTraffic,<=,27.5,negative
4013,1,C007823125,structureLength,<=,15.349999904632568,negative
4014,0,C007824510,averageDailyTraffic,>,27.5,negative
4015,6,C007824510,yearBuilt,<=,1986.0,negative
4016,7,C007824510,structureLength,<=,12.799999713897705,negative
4017,8,C007824510,latitude,>,40.61000061035156,negative
4018,10,C007824510,operatingRating,<=,59.39999961853027,negative
4019,0,C007824515,averageDailyTraffic,>,27.5,negative
4020,6,C007824515,yearBuilt,<=,1986.0,negative
4021,7,C007824515,structureLength,>,12.799999713897705,negative
4022,0,C007824645,averageDailyTraffic,>,27.5,negative
4023,6,C007824645,yearBuilt,<=,1986.0,negative
4024,7,C007824645,structureLength,<=,12.799999713897705,negative
4025,8,C007824645,latitude,>,40.61000061035156,negative
4026,10,C007824645,operatingRating,<=,59.39999961853027,negative
4027,0,C007824720,averageDailyTraffic,>,27.5,negative
4028,6,C007824720,yearBuilt,<=,1986.0,negative
4029,7,C007824720,structureLength,>,12.799999713897705,negative
4030,0,C007830750,averageDailyTraffic,<=,27.5,negative
4031,1,C007830750,structureLength,>,15.349999904632568,negative
4032,3,C007830750,averageDailyTraffic,<=,22.5,negative
4033,0,C007832660,averageDailyTraffic,>,27.5,negative
4034,6,C007832660,yearBuilt,<=,1986.0,negative
4035,7,C007832660,structureLength,>,12.799999713897705,negative
4036,0,C007833825,averageDailyTraffic,>,27.5,negative
4037,6,C007833825,yearBuilt,<=,1986.0,negative
4038,7,C007833825,structureLength,>,12.799999713897705,negative
4039,0,C007833830,averageDailyTraffic,>,27.5,negative
4040,6,C007833830,yearBuilt,<=,1986.0,negative
4041,7,C007833830,structureLength,<=,12.799999713897705,negative
4042,8,C007833830,latitude,>,40.61000061035156,negative
4043,10,C007833830,operatingRating,<=,59.39999961853027,negative
4044,0,C007850130,averageDailyTraffic,>,27.5,negative
4045,6,C007850130,yearBuilt,>,1986.0,negative
4046,0,C007850135,averageDailyTraffic,>,27.5,negative
4047,6,C007850135,yearBuilt,<=,1986.0,negative
4048,7,C007850135,structureLength,>,12.799999713897705,negative
4049,0,C007902210,averageDailyTraffic,>,27.5,negative
4050,6,C007902210,yearBuilt,<=,1986.0,negative
4051,7,C007902210,structureLength,<=,12.799999713897705,negative
4052,8,C007902210,latitude,>,40.61000061035156,negative
4053,10,C007902210,operatingRating,>,59.39999961853027,negative
4054,0,C007903420,averageDailyTraffic,>,27.5,negative
4055,6,C007903420,yearBuilt,<=,1986.0,negative
4056,7,C007903420,structureLength,<=,12.799999713897705,negative
4057,8,C007903420,latitude,>,40.61000061035156,negative
4058,10,C007903420,operatingRating,>,59.39999961853027,negative
4059,0,C007906115,averageDailyTraffic,>,27.5,negative
4060,6,C007906115,yearBuilt,<=,1986.0,negative
4061,7,C007906115,structureLength,>,12.799999713897705,negative
4062,0,C007910505,averageDailyTraffic,<=,27.5,negative
4063,1,C007910505,structureLength,>,15.349999904632568,negative
4064,3,C007910505,averageDailyTraffic,<=,22.5,negative
4065,0,C007911205,averageDailyTraffic,<=,27.5,negative
4066,1,C007911205,structureLength,<=,15.349999904632568,negative
4067,0,C007915510,averageDailyTraffic,<=,27.5,negative
4068,1,C007915510,structureLength,>,15.349999904632568,negative
4069,3,C007915510,averageDailyTraffic,>,22.5,negative
4070,0,C007916510,averageDailyTraffic,>,27.5,negative
4071,6,C007916510,yearBuilt,>,1986.0,negative
4072,0,C007916705,averageDailyTraffic,>,27.5,negative
4073,6,C007916705,yearBuilt,<=,1986.0,negative
4074,7,C007916705,structureLength,>,12.799999713897705,negative
4075,0,C007920515,averageDailyTraffic,>,27.5,negative
4076,6,C007920515,yearBuilt,>,1986.0,negative
4077,0,C007930615,averageDailyTraffic,<=,27.5,negative
4078,1,C007930615,structureLength,>,15.349999904632568,negative
4079,3,C007930615,averageDailyTraffic,<=,22.5,negative
4080,0,C007930825,averageDailyTraffic,<=,27.5,negative
4081,1,C007930825,structureLength,<=,15.349999904632568,negative
4082,0,C007933730,averageDailyTraffic,<=,27.5,negative
4083,1,C007933730,structureLength,>,15.349999904632568,negative
4084,3,C007933730,averageDailyTraffic,>,22.5,negative
4085,0,C008000610,averageDailyTraffic,<=,27.5,negative
4086,1,C008000610,structureLength,>,15.349999904632568,negative
4087,3,C008000610,averageDailyTraffic,<=,22.5,negative
4088,0,C008001305,averageDailyTraffic,<=,27.5,negative
4089,1,C008001305,structureLength,>,15.349999904632568,negative
4090,3,C008001305,averageDailyTraffic,<=,22.5,negative
4091,0,C008001505,averageDailyTraffic,<=,27.5,negative
4092,1,C008001505,structureLength,>,15.349999904632568,negative
4093,3,C008001505,averageDailyTraffic,<=,22.5,negative
4094,0,C008001905,averageDailyTraffic,>,27.5,negative
4095,6,C008001905,yearBuilt,>,1986.0,negative
4096,0,C008002105,averageDailyTraffic,>,27.5,negative
4097,6,C008002105,yearBuilt,>,1986.0,negative
4098,0,C008002910P,averageDailyTraffic,>,27.5,negative
4099,6,C008002910P,yearBuilt,<=,1986.0,negative
4100,7,C008002910P,structureLength,>,12.799999713897705,negative
4101,0,C008003405,averageDailyTraffic,<=,27.5,negative
4102,1,C008003405,structureLength,<=,15.349999904632568,negative
4103,0,C008003605,averageDailyTraffic,>,27.5,negative
4104,6,C008003605,yearBuilt,>,1986.0,negative
4105,0,C008003607,averageDailyTraffic,>,27.5,negative
4106,6,C008003607,yearBuilt,<=,1986.0,negative
4107,7,C008003607,structureLength,<=,12.799999713897705,negative
4108,8,C008003607,latitude,>,40.61000061035156,negative
4109,10,C008003607,operatingRating,<=,59.39999961853027,negative
4110,0,C008004410,averageDailyTraffic,>,27.5,negative
4111,6,C008004410,yearBuilt,<=,1986.0,negative
4112,7,C008004410,structureLength,>,12.799999713897705,negative
4113,0,C008005005,averageDailyTraffic,>,27.5,negative
4114,6,C008005005,yearBuilt,>,1986.0,negative
4115,0,C008010620,averageDailyTraffic,>,27.5,negative
4116,6,C008010620,yearBuilt,>,1986.0,negative
4117,0,C008012125,averageDailyTraffic,<=,27.5,negative
4118,1,C008012125,structureLength,>,15.349999904632568,negative
4119,3,C008012125,averageDailyTraffic,<=,22.5,negative
4120,0,C008014605,averageDailyTraffic,>,27.5,negative
4121,6,C008014605,yearBuilt,>,1986.0,negative
4122,0,C008020405,averageDailyTraffic,>,27.5,negative
4123,6,C008020405,yearBuilt,>,1986.0,negative
4124,0,C008034515,averageDailyTraffic,<=,27.5,negative
4125,1,C008034515,structureLength,>,15.349999904632568,negative
4126,3,C008034515,averageDailyTraffic,<=,22.5,negative
4127,0,C008044540,averageDailyTraffic,<=,27.5,negative
4128,1,C008044540,structureLength,>,15.349999904632568,negative
4129,3,C008044540,averageDailyTraffic,<=,22.5,negative
4130,0,C008054105,averageDailyTraffic,<=,27.5,negative
4131,1,C008054105,structureLength,>,15.349999904632568,negative
4132,3,C008054105,averageDailyTraffic,>,22.5,negative
4133,0,C008101005P,averageDailyTraffic,>,27.5,negative
4134,6,C008101005P,yearBuilt,>,1986.0,negative
4135,0,C008111905,averageDailyTraffic,<=,27.5,negative
4136,1,C008111905,structureLength,>,15.349999904632568,negative
4137,3,C008111905,averageDailyTraffic,<=,22.5,negative
4138,0,C008122315,averageDailyTraffic,>,27.5,negative
4139,6,C008122315,yearBuilt,>,1986.0,negative
4140,0,C008123905P,averageDailyTraffic,<=,27.5,negative
4141,1,C008123905P,structureLength,>,15.349999904632568,negative
4142,3,C008123905P,averageDailyTraffic,<=,22.5,negative
4143,0,C008126605,averageDailyTraffic,<=,27.5,negative
4144,1,C008126605,structureLength,<=,15.349999904632568,negative
4145,0,C008132305P,averageDailyTraffic,<=,27.5,negative
4146,1,C008132305P,structureLength,>,15.349999904632568,negative
4147,3,C008132305P,averageDailyTraffic,<=,22.5,negative
4148,0,C008142315,averageDailyTraffic,<=,27.5,negative
4149,1,C008142315,structureLength,<=,15.349999904632568,negative
4150,0,C008201105,averageDailyTraffic,>,27.5,negative
4151,6,C008201105,yearBuilt,>,1986.0,negative
4152,0,C008201110,averageDailyTraffic,>,27.5,negative
4153,6,C008201110,yearBuilt,>,1986.0,negative
4154,0,C008201705,averageDailyTraffic,<=,27.5,negative
4155,1,C008201705,structureLength,>,15.349999904632568,negative
4156,3,C008201705,averageDailyTraffic,<=,22.5,negative
4157,0,C008202010,averageDailyTraffic,<=,27.5,negative
4158,1,C008202010,structureLength,<=,15.349999904632568,negative
4159,0,C008202105,averageDailyTraffic,>,27.5,negative
4160,6,C008202105,yearBuilt,>,1986.0,negative
4161,0,C008204005,averageDailyTraffic,>,27.5,negative
4162,6,C008204005,yearBuilt,>,1986.0,negative
4163,0,C008204920,averageDailyTraffic,<=,27.5,negative
4164,1,C008204920,structureLength,<=,15.349999904632568,negative
4165,0,C008210110,averageDailyTraffic,<=,27.5,negative
4166,1,C008210110,structureLength,>,15.349999904632568,negative
4167,3,C008210110,averageDailyTraffic,<=,22.5,negative
4168,0,C008213905,averageDailyTraffic,<=,27.5,negative
4169,1,C008213905,structureLength,<=,15.349999904632568,negative
4170,0,C008221715,averageDailyTraffic,>,27.5,negative
4171,6,C008221715,yearBuilt,<=,1986.0,negative
4172,7,C008221715,structureLength,>,12.799999713897705,negative
4173,0,C008223005,averageDailyTraffic,<=,27.5,negative
4174,1,C008223005,structureLength,<=,15.349999904632568,negative
4175,0,C008223415,averageDailyTraffic,<=,27.5,negative
4176,1,C008223415,structureLength,<=,15.349999904632568,negative
4177,0,C008224710,averageDailyTraffic,>,27.5,negative
4178,6,C008224710,yearBuilt,<=,1986.0,negative
4179,7,C008224710,structureLength,<=,12.799999713897705,negative
4180,8,C008224710,latitude,>,40.61000061035156,negative
4181,10,C008224710,operatingRating,<=,59.39999961853027,negative
4182,0,C008242415,averageDailyTraffic,>,27.5,negative
4183,6,C008242415,yearBuilt,>,1986.0,negative
4184,0,C008243205,averageDailyTraffic,<=,27.5,negative
4185,1,C008243205,structureLength,<=,15.349999904632568,negative
4186,0,C008243910,averageDailyTraffic,<=,27.5,negative
4187,1,C008243910,structureLength,<=,15.349999904632568,negative
4188,0,C008321805P,averageDailyTraffic,<=,27.5,negative
4189,1,C008321805P,structureLength,<=,15.349999904632568,negative
4190,0,C008400305,averageDailyTraffic,>,27.5,negative
4191,6,C008400305,yearBuilt,>,1986.0,negative
